year_shamsi,month_shamsi,month_number_shamsi,year,month,day,t_mean,t_min,t_max,rain,ww_max,snow
"1,380",FAR,10,"2,001",MAR,30,15.6,10.2,21,0,#NULL!,#NULL!
"1,380",FAR,11,"2,001",MAR,31,15.4,8.8,22,0,#NULL!,#NULL!
"1,380",FAR,12,"2,001",APR,1,17.6,11.2,24,0,#NULL!,#NULL!
"1,380",FAR,13,"2,001",APR,2,18.3,11.2,25.4,0,#NULL!,#NULL!
"1,380",FAR,14,"2,001",APR,3,18.6,12.2,25,0,#NULL!,#NULL!
"1,380",FAR,15,"2,001",APR,4,17.5,14,21,0,80,#NULL!
"1,380",FAR,16,"2,001",APR,5,20.3,15,25.6,0,16,#NULL!
"1,380",FAR,17,"2,001",APR,6,18.2,15.2,21.2,0,#NULL!,#NULL!
"1,380",FAR,18,"2,001",APR,7,13.1,9.6,16.5,0.7,61,#NULL!
"1,380",FAR,19,"2,001",APR,8,12.3,6,18.6,5,25,#NULL!
"1,380",FAR,20,"2,001",APR,9,11.1,9.2,13,2.4,81,#NULL!
"1,380",FAR,21,"2,001",APR,10,10.7,5,16.4,2,62,#NULL!
"1,380",FAR,22,"2,001",APR,11,12.9,5.6,20.2,0,17,#NULL!
"1,380",FAR,23,"2,001",APR,12,11.9,7.2,16.6,3,95,#NULL!
"1,380",FAR,24,"2,001",APR,13,10,5,15,0,25,#NULL!
"1,380",FAR,25,"2,001",APR,14,11.4,4.6,18.2,0,#NULL!,#NULL!
"1,380",FAR,26,"2,001",APR,15,13.8,8,19.6,0,80,#NULL!
"1,380",FAR,27,"2,001",APR,16,12.4,5.8,19,0,16,#NULL!
"1,380",FAR,28,"2,001",APR,17,13.8,9,18.6,0.6,15,#NULL!
"1,380",FAR,29,"2,001",APR,18,12.7,7.4,18,0,#NULL!,#NULL!
"1,380",FAR,30,"2,001",APR,19,15.9,8.2,23.6,0,7,#NULL!
"1,380",FAR,31,"2,001",APR,20,15.1,9.2,21,0,7,#NULL!
"1,380",ORD,1,"2,001",APR,21,12.6,7.6,17.6,1.2,95,#NULL!
"1,380",ORD,2,"2,001",APR,22,14.4,8,20.8,0,5,#NULL!
"1,380",ORD,3,"2,001",APR,23,15.8,9.2,22.4,0,5,#NULL!
"1,380",ORD,4,"2,001",APR,24,17.9,10.2,25.5,0,7,#NULL!
"1,380",ORD,5,"2,001",APR,25,17.6,13.2,22,5.1,81,#NULL!
"1,380",ORD,6,"2,001",APR,26,14.7,8.8,20.6,0.1,10,#NULL!
"1,380",ORD,7,"2,001",APR,27,13.6,7.6,19.6,0,#NULL!,#NULL!
"1,380",ORD,8,"2,001",APR,28,14.3,8.2,20.4,0,#NULL!,#NULL!
"1,380",ORD,9,"2,001",APR,29,16.5,9,24,0,#NULL!,#NULL!
"1,380",ORD,10,"2,001",APR,30,18.2,10.4,26,0,#NULL!,#NULL!
"1,380",ORD,11,"2,001",MAY,1,18.7,12.4,25,0,#NULL!,#NULL!
"1,380",ORD,12,"2,001",MAY,2,16,12.4,19.5,10.9,80,#NULL!
"1,380",ORD,13,"2,001",MAY,3,15.3,10.4,20.2,16.7,81,#NULL!
"1,380",ORD,14,"2,001",MAY,4,14.9,9.2,20.6,0.1,3,#NULL!
"1,380",ORD,15,"2,001",MAY,5,16.8,12,21.6,0,2,#NULL!
"1,380",ORD,16,"2,001",MAY,6,15.4,9.8,21,0.1,1,#NULL!
"1,380",ORD,17,"2,001",MAY,7,16.6,11.2,22,0,#NULL!,#NULL!
"1,380",ORD,18,"2,001",MAY,8,15.8,10.5,21,0,7,#NULL!
"1,380",ORD,19,"2,001",MAY,9,13.8,9,18.6,0,15,#NULL!
"1,380",ORD,20,"2,001",MAY,10,15,9,21,0,6,#NULL!
"1,380",ORD,21,"2,001",MAY,11,15.6,9,22.2,0,5,#NULL!
"1,380",ORD,22,"2,001",MAY,12,18.3,11.6,25,0,17,#NULL!
"1,380",ORD,23,"2,001",MAY,13,18.5,10.4,26.6,0,#NULL!,#NULL!
"1,380",ORD,24,"2,001",MAY,14,19.9,14.2,25.6,0,5,#NULL!
"1,380",ORD,25,"2,001",MAY,15,22.5,15.2,29.8,0,7,#NULL!
"1,380",ORD,26,"2,001",MAY,16,21,14.4,27.6,0,5,#NULL!
"1,380",ORD,27,"2,001",MAY,17,17.7,10.6,24.8,0,#NULL!,#NULL!
"1,380",ORD,28,"2,001",MAY,18,15.4,10.2,20.6,0,#NULL!,#NULL!
"1,380",ORD,29,"2,001",MAY,19,16.6,9.8,23.4,0,#NULL!,#NULL!
"1,380",ORD,30,"2,001",MAY,20,17.1,10.2,24,0,#NULL!,#NULL!
"1,380",ORD,31,"2,001",MAY,21,18.9,12.4,25.4,0.1,80,#NULL!
"1,380",KHO,1,"2,001",MAY,22,18.6,13,24.2,0,2,#NULL!
"1,380",KHO,2,"2,001",MAY,23,19.5,12.4,26.6,0,#NULL!,#NULL!
"1,380",KHO,3,"2,001",MAY,24,21.2,13.8,28.6,0,7,#NULL!
"1,380",KHO,4,"2,001",MAY,25,16.5,11,22,0,#NULL!,#NULL!
"1,380",KHO,5,"2,001",MAY,26,17.6,10,25.2,0,#NULL!,#NULL!
"1,380",KHO,6,"2,001",MAY,27,20,11.6,28.4,0,#NULL!,#NULL!
"1,380",KHO,7,"2,001",MAY,28,22.6,15,30.2,0,7,#NULL!
"1,380",KHO,8,"2,001",MAY,29,17.4,13.8,21,6,81,#NULL!
"1,380",KHO,9,"2,001",MAY,30,16.5,9.6,23.4,3,13,#NULL!
"1,380",KHO,10,"2,001",MAY,31,20.2,13.6,26.8,0.2,15,#NULL!
"1,380",KHO,11,"2,001",JUN,1,17.9,11.4,24.4,0,#NULL!,#NULL!
"1,380",KHO,12,"2,001",JUN,2,21.8,12.6,31,0,#NULL!,#NULL!
"1,380",KHO,13,"2,001",JUN,3,23.7,14.6,32.8,0,#NULL!,#NULL!
"1,380",KHO,14,"2,001",JUN,4,24.8,17,32.6,0,#NULL!,#NULL!
"1,380",KHO,15,"2,001",JUN,5,26.3,19.4,33.2,0,#NULL!,#NULL!
"1,380",KHO,16,"2,001",JUN,6,24.7,17.8,31.6,0,#NULL!,#NULL!
"1,380",KHO,17,"2,001",JUN,7,21.3,14.6,28,0,#NULL!,#NULL!
"1,380",KHO,18,"2,001",JUN,8,22.8,16,29.5,0,#NULL!,#NULL!
"1,380",KHO,19,"2,001",JUN,9,22.4,16.7,28,0,#NULL!,#NULL!
"1,380",KHO,20,"2,001",JUN,10,18.6,14.2,23,0,#NULL!,#NULL!
"1,380",KHO,21,"2,001",JUN,11,18.7,12.8,24.6,0,#NULL!,#NULL!
"1,380",KHO,22,"2,001",JUN,12,19.9,14.2,25.6,0,#NULL!,#NULL!
"1,380",KHO,23,"2,001",JUN,13,21.2,14.4,28,0,#NULL!,#NULL!
"1,380",KHO,24,"2,001",JUN,14,22.6,15.6,29.6,0,#NULL!,#NULL!
"1,380",KHO,25,"2,001",JUN,15,24.8,17.4,32.2,0,#NULL!,#NULL!
"1,380",KHO,26,"2,001",JUN,16,27.3,21.4,33.2,0,17,#NULL!
"1,380",KHO,27,"2,001",JUN,17,27.4,22.2,32.5,0,6,#NULL!
"1,380",KHO,28,"2,001",JUN,18,22.1,17,27.2,0,5,#NULL!
"1,380",KHO,29,"2,001",JUN,19,22.9,16.4,29.3,2,17,#NULL!
"1,380",KHO,30,"2,001",JUN,20,23.4,16.2,30.5,0,#NULL!,#NULL!
"1,380",KHO,31,"2,001",JUN,21,26.3,19.4,33.2,0,#NULL!,#NULL!
"1,380",TIR,1,"2,001",JUN,22,27.4,19.2,35.6,0,#NULL!,#NULL!
"1,380",TIR,2,"2,001",JUN,23,27.6,19.6,35.5,0,#NULL!,#NULL!
"1,380",TIR,3,"2,001",JUN,24,25.9,20,31.8,0,5,#NULL!
"1,380",TIR,4,"2,001",JUN,25,27.2,20,34.4,0,#NULL!,#NULL!
"1,380",TIR,5,"2,001",JUN,26,28.3,20.6,36,0,5,#NULL!
"1,380",TIR,6,"2,001",JUN,27,27.5,20.4,34.6,0,#NULL!,#NULL!
"1,380",TIR,7,"2,001",JUN,28,27.2,20.4,34,0,#NULL!,#NULL!
"1,380",TIR,8,"2,001",JUN,29,25.1,18.6,31.6,0,#NULL!,#NULL!
"1,380",TIR,9,"2,001",JUN,30,24,18.4,29.5,0,#NULL!,#NULL!
"1,380",TIR,10,"2,001",JUL,1,23.4,16.4,30.4,0,#NULL!,#NULL!
"1,380",TIR,11,"2,001",JUL,2,25,18,32,0,#NULL!,#NULL!
"1,380",TIR,12,"2,001",JUL,3,23.8,16.8,30.7,0,#NULL!,#NULL!
"1,380",TIR,13,"2,001",JUL,4,23.7,17,30.4,0,#NULL!,#NULL!
"1,380",TIR,14,"2,001",JUL,5,24.7,18,31.4,0,#NULL!,#NULL!
"1,380",TIR,15,"2,001",JUL,6,24.1,18.2,30,0,5,#NULL!
"1,380",TIR,16,"2,001",JUL,7,25.2,18.4,32,0,#NULL!,#NULL!
"1,380",TIR,17,"2,001",JUL,8,26.7,19.2,34.2,0,5,#NULL!
"1,380",TIR,18,"2,001",JUL,9,26.8,20.2,33.4,0,#NULL!,#NULL!
"1,380",TIR,19,"2,001",JUL,10,27.3,21,33.6,0,#NULL!,#NULL!
"1,380",TIR,20,"2,001",JUL,11,26.8,21,32.6,2,15,#NULL!
"1,380",TIR,21,"2,001",JUL,12,25.7,19.8,31.5,0,#NULL!,#NULL!
"1,380",TIR,22,"2,001",JUL,13,26.1,19.6,32.6,0,#NULL!,#NULL!
"1,380",TIR,23,"2,001",JUL,14,26,20,32,0,#NULL!,#NULL!
"1,380",TIR,24,"2,001",JUL,15,25.3,20.2,30.4,0,5,#NULL!
"1,380",TIR,25,"2,001",JUL,16,25,19.6,30.4,0,#NULL!,#NULL!
"1,380",TIR,26,"2,001",JUL,17,21.9,19.8,24,0,15,#NULL!
"1,380",TIR,27,"2,001",JUL,18,20.6,15,26.2,1.2,61,#NULL!
"1,380",TIR,28,"2,001",JUL,19,24,17,31,0,13,#NULL!
"1,380",TIR,29,"2,001",JUL,20,26.2,21.4,31,0,80,#NULL!
"1,380",TIR,30,"2,001",JUL,21,25.6,21.2,30,0,25,#NULL!
"1,380",TIR,31,"2,001",JUL,22,25.3,19,31.5,0,#NULL!,#NULL!
"1,380",MOR,1,"2,001",JUL,23,27,20.6,33.4,0,#NULL!,#NULL!
"1,380",MOR,2,"2,001",JUL,24,28.8,22,35.5,0,#NULL!,#NULL!
"1,380",MOR,3,"2,001",JUL,25,30.4,24.2,36.5,0,#NULL!,#NULL!
"1,380",MOR,4,"2,001",JUL,26,31.4,25.8,37,0,#NULL!,#NULL!
"1,380",MOR,5,"2,001",JUL,27,31.2,25.8,36.6,0,80,#NULL!
"1,380",MOR,6,"2,001",JUL,28,31,25,37,0,#NULL!,#NULL!
"1,380",MOR,7,"2,001",JUL,29,30.6,24.2,37,0,#NULL!,#NULL!
"1,380",MOR,8,"2,001",JUL,30,31.1,25,37.2,0,#NULL!,#NULL!
"1,380",MOR,9,"2,001",JUL,31,30.7,23.8,37.6,0,5,#NULL!
"1,380",MOR,10,"2,001",AUG,1,32.2,26,38.4,0,#NULL!,#NULL!
"1,380",MOR,11,"2,001",AUG,2,30.7,23.2,38.2,0,#NULL!,#NULL!
"1,380",MOR,12,"2,001",AUG,3,30.3,22,38.5,0,#NULL!,#NULL!
"1,380",MOR,13,"2,001",AUG,4,29.2,23.6,34.8,0,#NULL!,#NULL!
"1,380",MOR,14,"2,001",AUG,5,27,21.4,32.5,0,#NULL!,#NULL!
"1,380",MOR,15,"2,001",AUG,6,29.5,22,37,0,#NULL!,#NULL!
"1,380",MOR,16,"2,001",AUG,7,29.4,21.8,37,0,13,#NULL!
"1,380",MOR,17,"2,001",AUG,8,29.7,23,36.4,0,#NULL!,#NULL!
"1,380",MOR,18,"2,001",AUG,9,29.9,23,36.8,0,#NULL!,#NULL!
"1,380",MOR,19,"2,001",AUG,10,28.4,23.2,33.6,0,#NULL!,#NULL!
"1,380",MOR,20,"2,001",AUG,11,23.9,18.8,29,0,#NULL!,#NULL!
"1,380",MOR,21,"2,001",AUG,12,24.7,18.4,31,0,#NULL!,#NULL!
"1,380",MOR,22,"2,001",AUG,13,27.2,19.4,35,0,#NULL!,#NULL!
"1,380",MOR,23,"2,001",AUG,14,27.1,17.8,36.4,0,#NULL!,#NULL!
"1,380",MOR,24,"2,001",AUG,15,29.9,21.8,38,0,#NULL!,#NULL!
"1,380",MOR,25,"2,001",AUG,16,28,23,33,0,7,#NULL!
"1,380",MOR,26,"2,001",AUG,17,25,19,31,0,5,#NULL!
"1,380",MOR,27,"2,001",AUG,18,26.3,18.8,33.8,0,14,#NULL!
"1,380",MOR,28,"2,001",AUG,19,26.9,19.2,34.5,0,5,#NULL!
"1,380",MOR,29,"2,001",AUG,20,28.5,21.2,35.8,0,7,#NULL!
"1,380",MOR,30,"2,001",AUG,21,26.9,18.8,35,0,#NULL!,#NULL!
"1,380",MOR,31,"2,001",AUG,22,29.9,23,36.8,0,#NULL!,#NULL!
"1,380",SHA,1,"2,001",AUG,23,28.4,21.4,35.4,0,#NULL!,#NULL!
"1,380",SHA,2,"2,001",AUG,24,28.1,22,34.2,0,#NULL!,#NULL!
"1,380",SHA,3,"2,001",AUG,25,24.9,19.2,30.6,0,#NULL!,#NULL!
"1,380",SHA,4,"2,001",AUG,26,24.8,18,31.6,0,#NULL!,#NULL!
"1,380",SHA,5,"2,001",AUG,27,24.1,17.8,30.4,0,#NULL!,#NULL!
"1,380",SHA,6,"2,001",AUG,28,24.6,18,31.2,0,#NULL!,#NULL!
"1,380",SHA,7,"2,001",AUG,29,26.1,18.2,33.9,0,#NULL!,#NULL!
"1,380",SHA,8,"2,001",AUG,30,24.9,18.8,31,0,5,#NULL!
"1,380",SHA,9,"2,001",AUG,31,24.8,19.6,30,0,17,#NULL!
"1,380",SHA,10,"2,001",SEP,1,22.8,16.6,29,0,#NULL!,#NULL!
"1,380",SHA,11,"2,001",SEP,2,23.5,16,31,0,#NULL!,#NULL!
"1,380",SHA,12,"2,001",SEP,3,24.8,17.6,32,0,#NULL!,#NULL!
"1,380",SHA,13,"2,001",SEP,4,24.3,16.2,32.4,0,#NULL!,#NULL!
"1,380",SHA,14,"2,001",SEP,5,24.2,17.4,31,0,#NULL!,#NULL!
"1,380",SHA,15,"2,001",SEP,6,23.9,18.2,29.6,0,#NULL!,#NULL!
"1,380",SHA,16,"2,001",SEP,7,23.3,16.2,30.4,0,#NULL!,#NULL!
"1,380",SHA,17,"2,001",SEP,8,23.3,17,29.5,0,6,#NULL!
"1,380",SHA,18,"2,001",SEP,9,22.9,15.4,30.4,0,5,#NULL!
"1,380",SHA,19,"2,001",SEP,10,23.6,18.2,29,0,5,#NULL!
"1,380",SHA,20,"2,001",SEP,11,24.3,18.6,30,0,#NULL!,#NULL!
"1,380",SHA,21,"2,001",SEP,12,24.8,17.6,32,0,#NULL!,#NULL!
"1,380",SHA,22,"2,001",SEP,13,25.8,19.8,31.8,0,#NULL!,#NULL!
"1,380",SHA,23,"2,001",SEP,14,24.8,19,30.6,0,#NULL!,#NULL!
"1,380",SHA,24,"2,001",SEP,15,23.9,18,29.8,0,6,#NULL!
"1,380",SHA,25,"2,001",SEP,16,22.5,15.2,29.7,0,6,#NULL!
"1,380",SHA,26,"2,001",SEP,17,23.1,15.8,30.4,0,#NULL!,#NULL!
"1,380",SHA,27,"2,001",SEP,18,24.8,19.4,30.2,0,15,#NULL!
"1,380",SHA,28,"2,001",SEP,19,17.8,13.8,21.8,0,16,#NULL!
"1,380",SHA,29,"2,001",SEP,20,18.1,12.8,23.4,0,#NULL!,#NULL!
"1,380",SHA,30,"2,001",SEP,21,18.8,12,25.5,0,#NULL!,#NULL!
"1,380",SHA,31,"2,001",SEP,22,21.8,14.8,28.8,0,#NULL!,#NULL!
"1,380",MEH,1,"2,001",SEP,23,22.3,15,29.6,0,5,#NULL!
"1,380",MEH,2,"2,001",SEP,24,22.1,14.6,29.5,0,5,#NULL!
"1,380",MEH,3,"2,001",SEP,25,23,15.6,30.4,0,5,#NULL!
"1,380",MEH,4,"2,001",SEP,26,23,16,30,0,5,#NULL!
"1,380",MEH,5,"2,001",SEP,27,23.7,17.4,30,0,5,#NULL!
"1,380",MEH,6,"2,001",SEP,28,23.7,16.8,30.6,0,7,#NULL!
"1,380",MEH,7,"2,001",SEP,29,22.4,16,28.8,0,5,#NULL!
"1,380",MEH,8,"2,001",SEP,30,20.2,12.8,27.6,0,25,#NULL!
"1,380",MEH,9,"2,001",OCT,1,15.6,13.8,17.4,0.3,15,#NULL!
"1,380",MEH,10,"2,001",OCT,2,14.6,10.2,19,0,#NULL!,#NULL!
"1,380",MEH,11,"2,001",OCT,3,15.4,7.8,23,0,#NULL!,#NULL!
"1,380",MEH,12,"2,001",OCT,4,17.9,10.4,25.4,0,#NULL!,#NULL!
"1,380",MEH,13,"2,001",OCT,5,18.3,10.2,26.4,0,#NULL!,#NULL!
"1,380",MEH,14,"2,001",OCT,6,20,13.4,26.5,0,5,#NULL!
"1,380",MEH,15,"2,001",OCT,7,17.3,11.2,23.4,0,#NULL!,#NULL!
"1,380",MEH,16,"2,001",OCT,8,18.3,11.2,25.4,0,#NULL!,#NULL!
"1,380",MEH,17,"2,001",OCT,9,19.6,14.2,25,0,#NULL!,#NULL!
"1,380",MEH,18,"2,001",OCT,10,19.5,14,25,0,#NULL!,#NULL!
"1,380",MEH,19,"2,001",OCT,11,19,12.4,25.5,0,5,#NULL!
"1,380",MEH,20,"2,001",OCT,12,20.6,13.8,27.4,0,#NULL!,#NULL!
"1,380",MEH,21,"2,001",OCT,13,19.1,13.2,25,0,16,#NULL!
"1,380",MEH,22,"2,001",OCT,14,16.8,9.6,24,0,#NULL!,#NULL!
"1,380",MEH,23,"2,001",OCT,15,18.2,10.4,26,0,6,#NULL!
"1,380",MEH,24,"2,001",OCT,16,18.5,12,25,0,7,#NULL!
"1,380",MEH,25,"2,001",OCT,17,16.8,11.6,22,0,25,#NULL!
"1,380",MEH,26,"2,001",OCT,18,14.4,8.4,20.4,2.2,29,#NULL!
"1,380",MEH,27,"2,001",OCT,19,12.8,9,16.6,1.3,80,#NULL!
"1,380",MEH,28,"2,001",OCT,20,12.3,5.7,18.8,0,#NULL!,#NULL!
"1,380",MEH,29,"2,001",OCT,21,12.4,5.8,19,0,#NULL!,#NULL!
"1,380",MEH,30,"2,001",OCT,22,12.4,5.8,19,0,#NULL!,#NULL!
"1,380",ABA,1,"2,001",OCT,23,13.7,6.8,20.6,0,#NULL!,#NULL!
"1,380",ABA,2,"2,001",OCT,24,13.2,6.4,20,0,15,#NULL!
"1,380",ABA,3,"2,001",OCT,25,13.9,9.4,18.4,0.2,16,#NULL!
"1,380",ABA,4,"2,001",OCT,26,7.9,6.4,9.4,0,#NULL!,#NULL!
"1,380",ABA,5,"2,001",OCT,27,8.6,3.8,13.4,0,15,#NULL!
"1,380",ABA,6,"2,001",OCT,28,9.4,3.4,15.4,0,15,#NULL!
"1,380",ABA,7,"2,001",OCT,29,11.5,6,17,0.8,25,#NULL!
"1,380",ABA,8,"2,001",OCT,30,10.2,5.2,15.2,0.2,16,#NULL!
"1,380",ABA,9,"2,001",OCT,31,9.6,5.2,14,0.3,80,#NULL!
"1,380",ABA,10,"2,001",NOV,1,8.4,2,14.8,0,#NULL!,#NULL!
"1,380",ABA,11,"2,001",NOV,2,9.6,3.2,16,0,#NULL!,#NULL!
"1,380",ABA,12,"2,001",NOV,3,11.2,5,17.4,0,2,#NULL!
"1,380",ABA,13,"2,001",NOV,4,13.5,7,20,0,#NULL!,#NULL!
"1,380",ABA,14,"2,001",NOV,5,14.2,8.4,20,0.3,80,#NULL!
"1,380",ABA,15,"2,001",NOV,6,14.3,7.4,21.2,6,61,#NULL!
"1,380",ABA,16,"2,001",NOV,7,10.9,8.4,13.4,27,95,#NULL!
"1,380",ABA,17,"2,001",NOV,8,9.6,4.8,14.4,0,10,#NULL!
"1,380",ABA,18,"2,001",NOV,9,10.8,7,14.6,0,10,#NULL!
"1,380",ABA,19,"2,001",NOV,10,11.6,7.6,15.6,0,5,#NULL!
"1,380",ABA,20,"2,001",NOV,11,9.5,9,10,10.4,61,#NULL!
"1,380",ABA,21,"2,001",NOV,12,9.8,6.6,13,0,5,#NULL!
"1,380",ABA,22,"2,001",NOV,13,9,5.4,12.5,0,#NULL!,#NULL!
"1,380",ABA,23,"2,001",NOV,14,9.2,3.8,14.6,0,5,#NULL!
"1,380",ABA,24,"2,001",NOV,15,10.3,5.4,15.2,0,10,#NULL!
"1,380",ABA,25,"2,001",NOV,16,9.4,4.2,14.5,0,5,#NULL!
"1,380",ABA,26,"2,001",NOV,17,10.2,6.8,13.6,0.2,80,#NULL!
"1,380",ABA,27,"2,001",NOV,18,-2.7,-2.8,-2.6,10.6,77,15
"1,380",ABA,28,"2,001",NOV,19,-3.4,-6.8,0,0,5,12
"1,380",ABA,29,"2,001",NOV,20,-3.8,-7.4,-0.2,0,#NULL!,9
"1,380",ABA,30,"2,001",NOV,21,2.1,-3.6,7.7,0,#NULL!,5
"1,380",AZA,1,"2,001",NOV,22,6.4,2.8,10,0.1,76,2
"1,380",AZA,2,"2,001",NOV,23,0.7,-2.2,3.7,0.4,70,1
"1,380",AZA,3,"2,001",NOV,24,1.3,-2.6,5.2,0,5,#NULL!
"1,380",AZA,4,"2,001",NOV,25,3.8,-1.2,8.7,0,5,#NULL!
"1,380",AZA,5,"2,001",NOV,26,4.4,0,8.8,0,#NULL!,#NULL!
"1,380",AZA,6,"2,001",NOV,27,5.5,2,9,0.3,80,#NULL!
"1,380",AZA,7,"2,001",NOV,28,3.7,0.4,7,0,40,#NULL!
"1,380",AZA,8,"2,001",NOV,29,5.4,1.8,9,0,#NULL!,#NULL!
"1,380",AZA,9,"2,001",NOV,30,3.3,-1,7.6,0,10,#NULL!
"1,380",AZA,10,"2,001",DEC,1,3.9,1,6.8,1.7,63,#NULL!
"1,380",AZA,11,"2,001",DEC,2,4.4,3.2,5.5,0,15,#NULL!
"1,380",AZA,12,"2,001",DEC,3,5.9,3.6,8.2,0,5,#NULL!
"1,380",AZA,13,"2,001",DEC,4,5.4,4,6.8,3.1,80,#NULL!
"1,380",AZA,14,"2,001",DEC,5,5.6,2.6,8.5,2.3,10,#NULL!
"1,380",AZA,15,"2,001",DEC,6,5.4,2.4,8.4,0.3,60,#NULL!
"1,380",AZA,16,"2,001",DEC,7,7.2,3.4,11,0,80,#NULL!
"1,380",AZA,17,"2,001",DEC,8,3.1,2,4.2,6.2,63,#NULL!
"1,380",AZA,18,"2,001",DEC,9,4.6,2.2,7,0,10,#NULL!
"1,380",AZA,19,"2,001",DEC,10,4.2,2.8,5.5,0,10,#NULL!
"1,380",AZA,20,"2,001",DEC,11,2.2,0.8,3.6,0,70,#NULL!
"1,380",AZA,21,"2,001",DEC,12,3.8,1.8,5.8,0,10,#NULL!
"1,380",AZA,22,"2,001",DEC,13,4.2,0,8.3,0,10,#NULL!
"1,380",AZA,23,"2,001",DEC,14,5.4,2.6,8.2,0,10,#NULL!
"1,380",AZA,24,"2,001",DEC,15,6.2,2,10.4,0,10,#NULL!
"1,380",AZA,25,"2,001",DEC,16,2,-1,5,0,87,#NULL!
"1,380",AZA,26,"2,001",DEC,17,1,-3.6,5.6,0,#NULL!,#NULL!
"1,380",AZA,27,"2,001",DEC,18,3.3,-2.4,9,0,#NULL!,#NULL!
"1,380",AZA,28,"2,001",DEC,19,6.9,2.4,11.4,0,15,#NULL!
"1,380",AZA,29,"2,001",DEC,20,4.6,3.2,6,8,73,3
"1,380",AZA,30,"2,001",DEC,21,-1.9,-5,1.2,0,#NULL!,#NULL!
"1,380",DEY,1,"2,001",DEC,22,-2.6,-7.2,2,0,#NULL!,#NULL!
"1,380",DEY,2,"2,001",DEC,23,1.1,-3.4,5.6,0,#NULL!,#NULL!
"1,380",DEY,3,"2,001",DEC,24,2.5,-2,7,0,#NULL!,#NULL!
"1,380",DEY,4,"2,001",DEC,25,3,-2.4,8.4,0,5,#NULL!
"1,380",DEY,5,"2,001",DEC,26,3.9,-1.4,9.2,0,5,#NULL!
"1,380",DEY,6,"2,001",DEC,27,5.4,0.8,10,0,#NULL!,#NULL!
"1,380",DEY,7,"2,001",DEC,28,7.7,1.4,14,0.1,80,#NULL!
"1,380",DEY,8,"2,001",DEC,29,9.4,6.6,12.2,4.6,80,#NULL!
"1,380",DEY,9,"2,001",DEC,30,7.2,3.8,10.6,1,1,#NULL!
"1,380",DEY,10,"2,001",DEC,31,4.7,-0.4,9.7,0,5,#NULL!
"1,380",DEY,11,"2,002",JAN,1,5.2,-0.2,10.6,0,10,#NULL!
"1,380",DEY,12,"2,002",JAN,2,7.3,1.8,12.8,0,10,#NULL!
"1,380",DEY,13,"2,002",JAN,3,10.2,7.6,12.8,2.1,62,#NULL!
"1,380",DEY,14,"2,002",JAN,4,4.2,1.8,6.5,2,1,#NULL!
"1,380",DEY,15,"2,002",JAN,5,1.5,-3.4,6.4,0,#NULL!,#NULL!
"1,380",DEY,16,"2,002",JAN,6,3.8,-0.4,8,5,63,#NULL!
"1,380",DEY,17,"2,002",JAN,7,5.9,2.2,9.6,3.2,15,#NULL!
"1,380",DEY,18,"2,002",JAN,8,1.9,-0.2,4,0,15,#NULL!
"1,380",DEY,19,"2,002",JAN,9,0.3,-3,3.6,0,5,#NULL!
"1,380",DEY,20,"2,002",JAN,10,-1.7,-3.6,0.2,0,70,#NULL!
"1,380",DEY,21,"2,002",JAN,11,-3,-6,0,0,70,#NULL!
"1,380",DEY,22,"2,002",JAN,12,-4.6,-7.8,-1.3,0,5,#NULL!
"1,380",DEY,23,"2,002",JAN,13,-3.3,-8,1.4,0,#NULL!,#NULL!
"1,380",DEY,24,"2,002",JAN,14,-1.9,-6.8,3,0,5,#NULL!
"1,380",DEY,25,"2,002",JAN,15,-1.3,-6,3.4,0,10,#NULL!
"1,380",DEY,26,"2,002",JAN,16,-0.3,-5.4,4.8,0,10,#NULL!
"1,380",DEY,27,"2,002",JAN,17,-0.5,-5.2,4.2,0,10,#NULL!
"1,380",DEY,28,"2,002",JAN,18,-1.7,-6.8,3.4,0,5,#NULL!
"1,380",DEY,29,"2,002",JAN,19,-2.2,-6.6,2.2,0,10,#NULL!
"1,380",DEY,30,"2,002",JAN,20,-1.7,-7,3.6,0,10,#NULL!
"1,380",BAH,1,"2,002",JAN,21,-0.4,-5,4.3,0,5,#NULL!
"1,380",BAH,2,"2,002",JAN,22,-0.9,-4.6,2.8,1.2,72,#NULL!
"1,380",BAH,3,"2,002",JAN,23,-1,-2,0,4.5,73,5
"1,380",BAH,4,"2,002",JAN,24,-2.9,-7.4,1.6,0,10,4
"1,380",BAH,5,"2,002",JAN,25,-3.4,-7.8,1,0,10,3
"1,380",BAH,6,"2,002",JAN,26,-5.3,-8.8,-1.8,0,76,2
"1,380",BAH,7,"2,002",JAN,27,-5.1,-8.4,-1.8,0,56,2
"1,380",BAH,8,"2,002",JAN,28,-5.5,-7.4,-3.6,3,76,1
"1,380",BAH,9,"2,002",JAN,29,-3,-5.8,-0.2,3.7,70,6
"1,380",BAH,10,"2,002",JAN,30,-4.3,-8,-0.6,0,10,6
"1,380",BAH,11,"2,002",JAN,31,-4,-8,0,0,10,6
"1,380",BAH,12,"2,002",FEB,1,-1,-6,4,0,#NULL!,5
"1,380",BAH,13,"2,002",FEB,2,-0.4,-5.6,4.8,0,5,3
"1,380",BAH,14,"2,002",FEB,3,0.5,-3.2,4.2,0,#NULL!,2
"1,380",BAH,15,"2,002",FEB,4,0.7,-3.8,5.2,0,#NULL!,1
